x,y
2146,0.00367990555241704
2162,0.013884766027331352
2178,0.013892464339733124
2194,0.007936695590615273
2210,0.004637142177671194
2226,0.002945240121334791
2242,0.002393377013504505
2258,0.0023231706582009792
2274,0.0019308167975395918
2290,0.003136545652523637
2306,0.0033948863856494427
2322,0.0022607254795730114
2338,0.0011148860212415457
2354,0.0012503690086305141
2370,0.0015039718709886074
2386,0.0014580360148102045
2402,0.0015720450319349766
2418,0.0019078893819823861
2434,0.001452130964025855
2450,0.0010277742985635996
2466,0.001745291636325419
2482,0.002762358170002699
2498,0.002386426320299506
2514,0.0015767731238156557
2530,0.001338204718194902
2546,0.0013886264059692621
2562,0.0014645974151790142
2578,0.0011264346539974213
2594,0.0010428517125546932
2610,0.0012420749990269542
2626,0.0022834406699985266
2642,0.002492037136107683
2658,0.002099372912198305
2674,0.0019581171218305826
2690,0.002277383580803871
2706,0.0020315730944275856
2722,0.0010511912405490875
2738,0.0010992115130648017
2754,0.0014249234227463603
2770,0.0016305402386933565
2786,0.0018142824992537498
2802,0.002506737597286701
2818,0.002915416844189167
2834,0.0024609623942524195
2850,0.0016638244269415736
2866,0.00141638214699924
2882,0.0015725495759397745
2898,0.0026930812746286392
2914,0.0026954615022987127
2930,0.0022761933505535126
2946,0.0018664335366338491
2962,0.0012033083476126194
2978,0.0010504362871870399
2994,0.0010234510991722345
3010,0.0012108387891203165
3026,0.0011199607979506254
3042,0.001044244272634387
3058,0.0011277602752670646
3074,0.0008741848869249225
3090,0.0009573426796123385
3106,0.0011385089019313455
3122,0.0010822960175573826
3138,0.0015293221222236753
3154,0.0018736468628048897
3170,0.0017876670463010669
3186,0.001212838338688016
3202,0.0010959624778479338
3218,0.0015812866622582078
3219,0.0044362302869558334
3235,0.003779178485274315
3251,0.0036372700706124306
3267,0.001743586384691298
3283,0.0011938532115891576
3299,0.0013808234361931682
3315,0.0016908434918150306
3331,0.0020590531639754772
3347,0.00176081748213619
3363,0.00260352436453104
3379,0.0048797656781971455
3395,0.005194440484046936
3411,0.003703382797539234
3427,0.004729263950139284
3443,0.00253063696436584
3459,0.0024666355457156897
3475,0.0024640639312565327
3491,0.001931268023326993
3507,0.0018396953819319606
3523,0.002109189284965396
3539,0.002336254110559821
3555,0.0021708698477596045
3571,0.0018735352205112576
3587,0.0013612459879368544
3603,0.0012450201902538538
3619,0.0010126862907782197
3635,0.0010239816037937999
3651,0.0009402015712112188
3667,0.0012028899509459734
3683,0.0014698326122015715
3699,0.0019808385986834764
3715,0.002468681428581476
3731,0.0022709218319505453
3747,0.0013349023647606373
3763,0.0009086406789720058
3779,0.0011740525951609015
3795,0.0009897350100800395
3811,0.0012816018424928188
3827,0.001704978640191257
3843,0.001900254748761654
3859,0.0014681621687486768
3875,0.001195264863781631
3891,0.0009240212966687977
3907,0.0010278443805873394
3923,0.0008792306762188673
3939,0.0009331751498393714
3955,0.0012364780995994806
3971,0.0008910622564144433
3987,0.0008676388533785939
4003,0.0010467558167874813
4019,0.0008694916032254696
4035,0.0009078827570192516
4051,0.0015966335777193308
4067,0.0022973897866904736
4083,0.0010615746723487973
4099,0.001078509259968996
4115,0.0012008956400677562
4131,0.0019957320764660835
4147,0.00418198574334383
4163,0.0027471838984638453
4179,0.002218608045950532
4195,0.002940962789580226
4211,0.002190995030105114
4227,0.003943087533116341
4243,0.0053284019231796265
4259,0.002370203845202923
4275,0.0026887357234954834
4291,0.0013777464628219604
4292,0.002043738029897213
4308,0.002785466145724058
4324,0.0026845720130950212
4340,0.00228523020632565
4356,0.0016287908656522632
4372,0.0016979988431558013
4388,0.0013985764235258102
4404,0.001250003231689334
4420,0.001637025037780404
4436,0.001219665864482522
4452,0.0011550700291991234
4468,0.0011272109113633633
4484,0.001416659215465188
4500,0.0011052710469812155
4516,0.0010298755951225758
4532,0.001130607328377664
4548,0.0015811892226338387
4564,0.002046397188678384
4580,0.001257179188542068
4596,0.0009510776726529002
4612,0.0010926678078249097
4628,0.001307050697505474
4644,0.0012449589557945728
4660,0.0019217190565541387
4676,0.0016694669611752033
4692,0.0014480166137218475
4708,0.0015257126651704311
4724,0.0011096799280494452
4740,0.0012592661660164595
4756,0.0011437177890911698
4772,0.0012837143149226904
4788,0.0010259223636239767
4804,0.0010457814205437899
4820,0.0013248252216726542
4836,0.0011866939021274447
4852,0.0013022574130445719
4868,0.0010657673701643944
4884,0.0008553973166272044
4900,0.0009991906117647886
4916,0.0008811460575088859
4932,0.0009644647361710668
4948,0.0012554196873679757
4964,0.0011626812629401684
4980,0.0011953627690672874
4996,0.002255078172311187
5012,0.0032991603948175907
5028,0.003122784662991762
5044,0.0030421516858041286
5060,0.00264199310913682
5076,0.002349885180592537
5092,0.0016763664316385984
5108,0.0011457086075097322
5124,0.0015385831939056516
5140,0.0017922008410096169
5156,0.001448349328711629
5172,0.0018924323376268148
5188,0.0016574063338339329
5204,0.0023163524456322193
5220,0.0022949273698031902
5236,0.0018298443173989654
5252,0.0014659559819847345
5268,0.0012597398599609733
5284,0.0010046579409390688
5300,0.0012426055036485195
5316,0.0011731404811143875
5332,0.0014578901464119554
5348,0.00193797389511019
5364,0.0019338603597134352
5365,0.004340936429798603
5381,0.01229773834347725
5397,0.023133836686611176
5413,0.01980407163500786
5429,0.008416987024247646
5445,0.0019226404838263988
5461,0.0015701430384069681
5477,0.0018254637252539396
5493,0.0011837591882795095
5509,0.0009350575273856521
5525,0.0011393394088372588
5541,0.0012447112239897251
5557,0.001289123436436057
5573,0.0009125858778133988
5589,0.0013280432904139161
5605,0.001221598475240171
5621,0.001710828160867095
5637,0.002512537408620119
5653,0.003661735914647579
5669,0.004021825268864632
5685,0.0033197561278939247
5701,0.00213996646925807
5717,0.0013977967901155353
5733,0.0013336642878130078
5749,0.001144919078797102
5765,0.0013519946951419115
5781,0.002227738266810775
5797,0.002045614179223776
5813,0.0016811033710837364
5829,0.0024449992924928665
5845,0.001479491824284196
5861,0.0023432206362485886
5877,0.0016670958139002323
5893,0.0012766583822667599
5909,0.0009027811465784907
5925,0.0012476097326725721
5941,0.0013158150250092149
5957,0.001807238906621933
5973,0.0017405063845217228
5989,0.0016374222468584776
6005,0.0015374688664451241
6021,0.001596713438630104
6037,0.0014545375015586615
6053,0.0011639450676739216
6069,0.0009513205150142312
6085,0.0008147347252815962
6101,0.0007966511184349656
6117,0.0009262959938496351
6133,0.0008131403592415154
6149,0.0010460502235218883
6165,0.000979321077466011
6181,0.001090295147150755
6197,0.0013249523472040892
6213,0.0012591443955898285
6229,0.0013931358698755503
6245,0.001227585831657052
6261,0.001194547861814499
6277,0.0011294258292764425
6293,0.0011891956673935056
6309,0.0014382970985025167
6325,0.00129517144523561
6341,0.0013653821079060435
6357,0.0011504413560032845
6373,0.0009095994173549116
6389,0.0012172855203971267
6405,0.001159267034381628
6421,0.001270747627131641
6437,0.001481115585193038
6438,0.0025568611454218626
6454,0.002614488359540701
6470,0.0021741315722465515
6486,0.0027368743903934956
6502,0.0029391935095191
6518,0.002233125502243638
6534,0.0016640321118757129
6550,0.001741230022162199
6566,0.0017139404080808163
6582,0.0012792542111128569
6598,0.0009172173449769616
6614,0.0010387846268713474
6630,0.0016017446760088205
6646,0.0021644337102770805
6662,0.001938458764925599
6678,0.0015001760330051184
6694,0.0016338001005351543
6710,0.00193072110414505
6726,0.001518232747912407
6742,0.001505573745816946
6758,0.0015291922027245164
6774,0.0012435312382876873
6790,0.0011606058105826378
6806,0.0012608494143933058
6822,0.0016738004051148891
6838,0.0018183521460741758
6854,0.0015785180730745196
6870,0.0012690003495663404
6886,0.0009246292756870389
6902,0.000961541838478297
6918,0.0012140681501477957
6934,0.0017423263052478433
6950,0.0010740533471107483
6966,0.0013236188096925616
6982,0.0013134208275005221
6998,0.0011102646822109818
7014,0.0012114264536648989
7030,0.0011486179428175092
7046,0.0008155338000506163
7062,0.0008176483679562807
7078,0.0011614114046096802
7094,0.00149737938772887
7110,0.0014244676567614079
7126,0.001123226247727871
7142,0.0008272126433439553
7158,0.0008072799537330866
7174,0.0012420518323779106
7190,0.0015337318181991577
7206,0.0014353003352880478
7222,0.001124340109527111
7238,0.0010962318629026413
7254,0.0011200886219739914
7270,0.0013120868243277073
7286,0.0012123329797759652
7302,0.0011698638554662466
7318,0.0012356345541775227
7334,0.001045656856149435
7350,0.0013536179903894663
7366,0.0009351124754175544
7382,0.001156006590463221
7398,0.0008905788417905569
7414,0.0010609355522319674
7430,0.001035761320963502
7446,0.0014341622591018677
7462,0.001508538145571947
7478,0.0009603765793144703
7494,0.0008009206503629684
7510,0.0012828290928155184
7511,0.008989328518509865
7527,0.017565909773111343
7543,0.018109526485204697
7559,0.011095678433775902
7575,0.004746594466269016
7591,0.0025133276358246803
7607,0.0017380472272634506
7623,0.0018752914620563388
7639,0.0018500182777643204
7655,0.0017086784355342388
7671,0.001217206590808928
7687,0.0010134793119505048
7703,0.0011086056474596262
7719,0.002319054212421179
7735,0.0038580328691750765
7751,0.0035959880333393812
7767,0.002656077267602086
7783,0.0016015522414818406
7799,0.0011531285708770156
7815,0.0016335481777787209
7831,0.0015415539965033531
7847,0.0010019030887633562
7863,0.0009272058377973735
7879,0.001521244179457426
7895,0.0010120985098183155
7911,0.000654803472571075
7927,0.0012616876047104597
7943,0.0014112554490566254
7959,0.0015934192342683673
7975,0.0011368563864380121
7991,0.0007410482503473759
8007,0.0006363276042975485
8023,0.0008989807683974504
8039,0.0012883464805781841
8055,0.001235526753589511
8071,0.001064186915755272
8087,0.0013304082676768303
8103,0.0013462391216307878
8119,0.0012263430980965495
8135,0.0010142632527276874
8151,0.0010757376439869404
8167,0.001299036666750908
8183,0.0011606952175498009
8199,0.0009724110132083297
8215,0.0012441822327673435
8231,0.0011862722458317876
8247,0.0009637497714720666
8263,0.000924105173908174
8279,0.0010093569289892912
8295,0.0011579787824302912
8311,0.001116545987315476
8327,0.0012516033602878451
8343,0.0016779708676040173
8359,0.0016051247948780656
8375,0.001069735735654831
8391,0.0011593177914619446
8407,0.0011420173104852438
8423,0.0010084399254992604
8439,0.0008667533402331173
8455,0.000725329970009625
8471,0.0006655559991486371
8487,0.000673788832500577
8503,0.0006798796821385622
8519,0.0006404476007446647
8535,0.0006040262524038553
8551,0.0010870096739381552
8567,0.0010639468673616648
8583,0.0009439754649065435
8584,0.0030666457023471594
8600,0.004934084136039019
8616,0.0050282226875424385
8632,0.0041235703974962234
8648,0.0027186889201402664
8664,0.0013849874958395958
8680,0.001104750786907971
8696,0.0014835890615358949
8712,0.0011909808963537216
8728,0.002083428204059601
8744,0.001461140695028007
8760,0.0016610820312052965
8776,0.0016881860792636871
8792,0.0010150198359042406
8808,0.0009043012978509068
8824,0.0010348783107474446
8840,0.0013454334111884236
8856,0.0012818939285352826
8872,0.0010902873473241925
8888,0.0011531203053891659
8904,0.0007638853276148438
8920,0.000808029028121382
8936,0.0008171946974471211
8952,0.0009428528137505054
8968,0.0010562859242781997
8984,0.0011852162424474955
9000,0.0015402667922899127
9016,0.0011439636582508683
9032,0.0010016903979703784
9048,0.0009207613184116781
9064,0.0011523207649588585
9080,0.0011644614860415459
9096,0.001098461914807558
9112,0.0010661392007023096
9128,0.0012772689806297421
9144,0.001320207491517067
9160,0.0014283619821071625
9176,0.001332868356257677
9192,0.0013153074542060494
9208,0.0012787565356120467
9224,0.0015919558936730027
9240,0.0017446897691115737
9256,0.0012184587540104985
9272,0.0008369548013433814
9288,0.0008556770044378936
9304,0.0008419242803938687
9320,0.0008650150266475976
9336,0.0008323271758854389
9352,0.0011284430511295795
9368,0.0019721398130059242
9384,0.0021141478791832924
9400,0.0017163511365652084
9416,0.0012520947493612766
9432,0.0012157964520156384
9448,0.0016947733238339424
9464,0.0016360465670004487
9480,0.0013105144025757909
9496,0.001171346753835678
9512,0.0011313388822600245
9528,0.0007914772140793502
9544,0.000755251501686871
9560,0.0010820694733411074
9576,0.0010482347570359707
9592,0.0010996721684932709
9608,0.0012114266864955425
9624,0.0015694288304075599
9640,0.002198321046307683
9656,0.0017369822598993778
9657,0.0016650372417643666
9673,0.002982492558658123
9689,0.003998083062469959
9705,0.002934578573331237
9721,0.0018077266868203878
9737,0.0010369524825364351
9753,0.0008785516256466508
9769,0.0012678010389208794
9785,0.001394503517076373
9801,0.0010612495243549347
9817,0.0008514347136951983
9833,0.0010643000714480877
9849,0.0006841160939075053
9865,0.0007609450840391219
9881,0.0006864804308861494
9897,0.0008178396383300424
9913,0.0007755260448902845
9929,0.0008757155737839639
9945,0.0007447997923009098
9961,0.0007084723911248147
9977,0.0007961491355672479
9993,0.001123321009799838
10009,0.001023098244331777
10025,0.0009158018510788679
10041,0.0007787258364260197
10057,0.0009414221858605742
10073,0.0008433547336608171
10089,0.0009927074424922466
10105,0.0013483840739354491
10121,0.001604551333002746
10137,0.0014772554859519005
10153,0.0011282155755907297
10169,0.001103799557313323
10185,0.0009579409961588681
10201,0.0011032104957848787
10217,0.0008857744978740811
10233,0.0017715160502120852
10249,0.0016872755950316787
10265,0.0021035000681877136
10281,0.0019373352406546474
10297,0.0024036425165832043
10313,0.0025766431353986263
10329,0.002016148529946804
10345,0.0013675820082426071
10361,0.001186607638373971
10377,0.0012227026745676994
10393,0.0012975920690223575
10409,0.000938432349357754
10425,0.0014433774631470442
10441,0.001801535952836275
10457,0.001391899073496461
10473,0.001365142990835011
10489,0.0015358313685283065
10505,0.00237455265596509
10521,0.0026654526591300964
10537,0.0025242408737540245
10553,0.0018538918811827898
10569,0.0011013175826519728
10585,0.0008458795491605997
10601,0.0011914449278265238
10617,0.0011626570485532284
10633,0.0015063933096826077
10649,0.0013623015256598592
10665,0.0011358053889125586
10681,0.00112075952347368
10697,0.0015279704239219427
10713,0.0025572278536856174
10729,0.0024012592621147633
10730,0.0024056555703282356
10746,0.0035097533836960793
10762,0.004188565071672201
10778,0.0027129459194839
10794,0.001599662471562624
10810,0.0011603524908423424
10826,0.0012570194667205215
10842,0.0009640074567869306
10858,0.0009146139491349459
10874,0.0009413769585080445
10890,0.0014201428275555372
10906,0.0010637820232659578
10922,0.0011940666008740664
10938,0.0009775231592357159
10954,0.0008174381218850613
10970,0.0010078750783577561
10986,0.0006694163894280791
11002,0.0010547859128564596
11018,0.0008400887600146234
11034,0.0008838815847411752
11050,0.0008604727336205542
11066,0.0007882942445576191
11082,0.0009067447972483933
11098,0.0010437710443511605
11114,0.000863473629578948
11130,0.0007540845545008779
11146,0.0008064448484219611
11162,0.0007297947304323316
11178,0.0009699593647383153
11194,0.0012370208278298378
11210,0.001155882142484188
11226,0.0008613381069153547
11242,0.0006171592976897955
11258,0.0005373875610530376
11274,0.0006476495182141662
11290,0.0010461995843797922
11306,0.00084619817789644
11322,0.001015686895698309
11338,0.0008765515522100031
11354,0.000859223073348403
11370,0.0006613904843106866
11386,0.0007320547010749578
11402,0.0007224567234516144
11418,0.0008077682578004897
11434,0.0006361246341839433
11450,0.0005361494841054082
11466,0.0006010769866406918
11482,0.0006694556795991957
11498,0.0008960234117694199
11514,0.0006649006390944123
11530,0.0005373737076297402
11546,0.0007046879618428648
11562,0.0006274599581956863
11578,0.0011685228673741221
11594,0.0012573394924402237
11610,0.0007987237768247724
11626,0.000631252652965486
11642,0.0005197975551709533
11658,0.0005005761049687862
11674,0.00062031444394961
11690,0.0006691619637422264
11706,0.0006279865046963096
11722,0.0008157889824360609
11738,0.0007907181279733777
11754,0.0006698177894577384
11770,0.0005995682440698147
11786,0.0005420652450993657
11802,0.000666607404127717
11803,0.0015191062120720744
11819,0.002856985665857792
11835,0.0034182779490947723
11851,0.003060544840991497
11867,0.0022808550857007504
11883,0.002702871337532997
11899,0.003102352377027273
11915,0.002279775682836771
11931,0.0018002258148044348
11947,0.0013979002833366394
11963,0.0007058383198454976
11979,0.0008177080890163779
11995,0.0008248355006799102
12011,0.0007200497202575207
12027,0.0008307624375447631
12043,0.000879442784935236
12059,0.0007537903729826212
12075,0.0005847346037626266
12091,0.0008336711907759309
12107,0.0015120692551136017
12123,0.002274054102599621
12139,0.001897914451546967
12155,0.001031464315019548
12171,0.0006498381262645125
12187,0.000695982133038342
12203,0.0008803464006632566
12219,0.0008656874997541308
12235,0.0006201107171364129
12251,0.0009021335863508284
12267,0.0006115097785368562
12283,0.0009257656638510525
12299,0.0009979009628295898
12315,0.0007065605605021119
12331,0.0005019550444558263
12347,0.0004807162913493812
12363,0.0005196783458814025
12379,0.0005987082258798182
12395,0.0006487645441666245
12411,0.0009579617762938142
12427,0.0011809028219431639
12443,0.0008045028662309051
12459,0.0006662398809567094
12475,0.0006878296844661236
12491,0.0007599861128255725
12507,0.0008832926396280527
12523,0.000952884613070637
12539,0.0009316037176176906
12555,0.001044407719746232
12571,0.0008624625625088811
12587,0.0007467095274478197
12603,0.0005620360607281327
12619,0.0006196725880727172
12635,0.0006587148527614772
12651,0.0006551401456817985
12667,0.0006425154278986156
12683,0.0006051618838682771
12699,0.0006357493111863732
12715,0.0008469700696878135
12731,0.0013447864912450314
12747,0.0019473311258479953
12763,0.0018958591390401125
12779,0.0014522027922794223
12795,0.0011150039499625564
12811,0.0007773068500682712
12827,0.0007116422057151794
12843,0.00044101005187258124
12859,0.00041291306843049824
12875,0.0003972982813138515
12876,0.0012520612217485905
12892,0.0014808117412030697
12908,0.0016578147187829018
12924,0.0013583502732217312
12940,0.0007485498208552599
12956,0.0005693662096746266
12972,0.0008636622806079686
12988,0.0005401613307185471
13004,0.000387274514650926
13020,0.00038433843292295933
13036,0.0004229909973219037
13052,0.0007108126301318407
13068,0.0011319254990667105
13084,0.0013116411864757538
13100,0.001036525354720652
13116,0.0009254604810848832
13132,0.0009546487126499414
13148,0.0012085989583283663
13164,0.0010808473452925682
13180,0.0007568849250674248
13196,0.00054564094170928
13212,0.0006297347135841846
13228,0.0008926460286602378
13244,0.0011502422858029604
13260,0.0009908175561577082
13276,0.0006632630247622728
13292,0.0010710664791986346
13308,0.001176157034933567
13324,0.0006702026585116982
13340,0.0004030071431770921
13356,0.0006514217820949852
13372,0.0007111390586942434
13388,0.0007105950498953462
13404,0.0009497477440163493
13420,0.0007765081245452166
13436,0.0007740103174000978
13452,0.0005739962216466665
13468,0.0006614391459152102
13484,0.0005885498831048608
13500,0.0005766654503531754
13516,0.0005805892287753522
13532,0.0004337949212640524
13548,0.00033710457501001656
13564,0.0006618528277613223
13580,0.0004250510537531227
13596,0.0005224091582931578
13612,0.0004820676986128092
13628,0.0005148341879248619
13644,0.00047439371701329947
13660,0.00041954033076763153
13676,0.00033518628333695233
13692,0.00047956110211089253
13708,0.0006480455049313605
13724,0.0006804729346185923
13740,0.0006172220455482602
13756,0.0007359386654570699
13772,0.000830770586617291
13788,0.00090051005827263
13804,0.0010628118179738522
13820,0.0008427590364590287
13836,0.0005270125111564994
13852,0.00033649138640612364
13868,0.000646362837869674
13884,0.0004479888011701405
13900,0.0004146666033193469
13916,0.0006576023297384381
13932,0.0006205393583513796
13948,0.0006950693787075579
13949,0.0009398495312780142
13965,0.0011603112798184156
13981,0.0015163966454565525
13997,0.0012680410873144865
14013,0.001101123634725809
14029,0.001114548766054213
14045,0.0010876816231757402
14061,0.0007113438914529979
14077,0.0004936481127515435
14093,0.0005464527057483792
14109,0.0006511489627882838
14125,0.0006372074130922556
14141,0.0005900939577259123
14157,0.0006354950601235032
14173,0.0007825063075870275
14189,0.0008307864191010594
14205,0.000760831288062036
14221,0.0005392578314058483
14237,0.0005880876560695469
14253,0.0009404458687640727
14269,0.0008082265849225223
14285,0.0006307250587269664
14301,0.000706130638718605
14317,0.0007420111214742064
14333,0.0006346149602904916
14349,0.0006053078104741871
14365,0.0007556467899121344
14381,0.0007620502728968859
14397,0.000835692510008812
14413,0.0006586182862520218
14429,0.0005947307799942791
14445,0.0008684064378030598
14461,0.0009193094447255135
14477,0.0007760030566714704
14493,0.0005803839303553104
14509,0.0006717322394251823
14525,0.00044305226765573025
14541,0.0005341240903362632
14557,0.0005527062457986176
14573,0.0006429495406337082
14589,0.0004314731922931969
14605,0.00036985427141189575
14621,0.00037824540049768984
14637,0.0003401486901566386
14653,0.0004028217517770827
14669,0.0005813221214339137
14685,0.0004890285199508071
14701,0.0004047425463795662
14717,0.00037159468047320843
14733,0.0003630367573350668
14749,0.0005728728719986975
14765,0.0003811142814811319
14781,0.0005143069429323077
14797,0.0005935564404353499
14813,0.0007348244544118643
14829,0.000734877772629261
14845,0.0007533915340900421
14861,0.0007841948536224663
14877,0.0005858115619048476
14893,0.0004433661815710366
14909,0.0004160839016549289
14925,0.00044709775829687715
14941,0.0003722132823895663
14957,0.00048473692731931806
14973,0.0005992548540234566
14989,0.0005530925700441003
15005,0.0005268274690024555
15021,0.0004181477124802768
15022,0.002469866769388318
15038,0.008172291330993176
15054,0.012753686867654324
15070,0.011721954680979252
15086,0.005961467046290636
15102,0.002444775542244315
15118,0.0011013918556272984
15134,0.000980270211584866
15150,0.0009012197842821479
15166,0.0005212176474742591
15182,0.0005087829194962978
15198,0.0007475927704945207
15214,0.0007128783036023378
15230,0.0006313025951385498
15246,0.000574387377128005
15262,0.0006363680586218834
15278,0.0005045194993726909
15294,0.0005137287080287933
15310,0.0006375625380314887
15326,0.00041818979661911726
15342,0.0005531874485313892
15358,0.0009363676654174924
15374,0.0010802355827763677
15390,0.0014555002562701702
15406,0.0019434922141954303
15422,0.0018690453143790364
15438,0.001556890900246799
15454,0.001061408780515194
15470,0.0007228971226140857
15486,0.0005494458600878716
15502,0.0003946821088902652
15518,0.0004298358107917011
15534,0.00042996194679290056
15550,0.0004059750062879175
15566,0.0003108092932961881
15582,0.00035968812881037593
15598,0.00043024664046242833
15614,0.0006931943353265524
15630,0.0005513405776582658
15646,0.00038681167643517256
15662,0.0003562897618394345
15678,0.0005071355262771249
15694,0.0004937145276926458
15710,0.0005904211429879069
15726,0.0005528642213903368
15742,0.0006708634900860488
15758,0.0003808045294135809
15774,0.0004292794910725206
15790,0.0003687453572638333
15806,0.0005026543512940407
15822,0.000817040097899735
15838,0.0008532146457582712
15854,0.0006428585620597005
15870,0.0005100701819173992
15886,0.0005103141302242875
15902,0.000595629564486444
15918,0.0008289364632219076
15934,0.001053762505762279
15950,0.0010385402711108327
15966,0.0007060065399855375
15982,0.0005738447653129697
15998,0.00041420714114792645
16014,0.0003557501477189362
16030,0.0003550558176357299
16046,0.0003063925541937351
16062,0.0003419877903070301
16078,0.0003788532339967787
16094,0.0003593702567741275
16095,0.0007660914561711252
16111,0.0012784675927832723
16127,0.001581201795488596
16143,0.0014818033669143915
16159,0.0011272092815488577
16175,0.0008492201450280845
16191,0.000650468748062849
16207,0.0005176304839551449
16223,0.000598788436036557
16239,0.0007190388278104365
16255,0.0007044470403343439
16271,0.000702365068718791
16287,0.0005428374279290438
16303,0.00048484158469364047
16319,0.000286003079963848
16335,0.00031905059586279094
16351,0.0005487129092216492
16367,0.000964934763032943
16383,0.0008045077556744218
16399,0.0005603070603683591
16415,0.00048721482744440436
16431,0.0004923007800243795
16447,0.00038574141217395663
16463,0.00031343006412498653
16479,0.0004589323652908206
16495,0.0006539956666529179
16511,0.0007782296161167324
16527,0.0006378194666467607
16543,0.0003879598225466907
16559,0.00042257964378222823
16575,0.00030121259624138474
16591,0.0002674369025044143
16607,0.0003783134452532977
16623,0.0003567415405996144
16639,0.00030544959008693695
16655,0.00029863871168345213
16671,0.000313022785121575
16687,0.00034012191463261843
16703,0.0003333130734972656
16719,0.00032447316334582865
16735,0.0005378436762839556
16751,0.0003112125850748271
16767,0.0003038221038877964
16783,0.0003977190935984254
16799,0.000390806031646207
16815,0.0003009778156410903
16831,0.0003257966018281877
16847,0.00031045207288116217
16863,0.00031053813290782273
16879,0.00029307525255717337
16895,0.0003453528042882681
16911,0.00032579904654994607
16927,0.0003175142628606409
16943,0.00023750742548145354
16959,0.0002514795050956309
16975,0.00018604299111757427
16991,0.00028608011780306697
17007,0.0003813763032667339
17023,0.0003706239222083241
17039,0.0002828241267707199
17055,0.00031191352172754705
17071,0.0005496222293004394
17087,0.000663342303596437
17103,0.0005442336550913751
17119,0.0003805953310802579
17135,0.00041161011904478073
17151,0.0005006365245208144
17167,0.0004466773825697601
17168,0.00042622879846021533
17184,0.0007641071570105851
17200,0.0010253898799419403
17216,0.0008657337166368961
17232,0.0007741950685158372
17248,0.0010253740474581718
17264,0.0008375796605832875
17280,0.0005346230464056134
17296,0.0004802154435310513
17312,0.0004394630086608231
17328,0.0005490731564350426
17344,0.0003697940846905112
17360,0.00043409044155851007
17376,0.0005395093467086554
